cid,Smiles,Standard Value,pIC50 Value
457736.0,COc1ccc(-c2nc3nc(N)nc(N)c3[nH]2)c(OC)c1,2400.0,5.619788758288394
462085.0,COc1cc(NCc2nc3nc(N)nc(N)c3[nH]2)cc(OC)c1OC,34000.0,4.468521082957745
473566.0,COc1cc(cc(OC)c1OC)-c1nc2nc(N)nc(N)c2[nH]1,2200.0,5.657577319177793
457735.0,Nc1nc(N)c2[nH]c(Cc3ccccc3)nc2n1,500.0,6.301029995663981
5479801.0,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(cc2)C2OCCO2)c(c1)[N+]([O-])=O,15.0,7.823908740944319
5479799.0,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(cc2)C(=O)N(C)C)c(c1)[N+]([O-])=O,7.9,8.102372908709558
5479798.0,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(cc2)C(=O)NC)c(c1)[N+]([O-])=O,4.3,8.366531544420413
11979618.0,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(cc2)C(=O)NC(CCC(O)=O)C(O)=O)c(c1)[N+]([O-])=O,6.2,8.207608310501746
5479797.0,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(cc2)C(N)=O)c(c1)[N+]([O-])=O,3.7,8.431798275933005
457757.0,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccc(cc2)C(=O)NC)c(c1)[N+]([O-])=O,7.4,8.130768280269024
5479802.0,CCOC(=O)CCC(NC(=O)c1ccc(CNc2ccc(cc2[N+]([O-])=O)-c2c(N)nc(N)nc2CC)cc1)C(=O)OCC,7.1,8.148741651280925
44333886.0,Cc1cn(CCC2CC(O)C(COP(O)(O)=O)O2)c(=O)[nH]c1=O,2700.0,5.568636235841013
5479796.0,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(cc2)C(O)=O)c(c1)[N+]([O-])=O,1.8,8.744727494896694
5481386.0,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccccc2)c(c1)[N+]([O-])=O,19.0,7.721246399047171
5481387.0,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(cc2)S(N)(=O)=O)c(c1)[N+]([O-])=O,5.8,8.236572006437063
473734.0,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccc(cc2)C2=NC(C)(C)CO2)c(c1)[N+]([O-])=O,14.0,7.853871964321762
457754.0,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccc(cc2)C(O)=O)c(c1)[N+]([O-])=O,3.1,8.508638306165727
5479800.0,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(cc2)C(=O)N2CCCCC2)c(c1)[N+]([O-])=O,140.0,6.853871964321762
478948.0,Nc1nc(N)c2c3CCN(Cc4c(Cl)cccc4Cl)Cc3oc2n1,31700.0,4.498940737782249
457743.0,Nc1nc(N)c2c3CCN(Cc4ccc(Cl)cc4Cl)Cc3oc2n1,13100.0,4.882728704344236
478947.0,Nc1nc(N)c2c3CCN(Cc4ccc(Cl)c(Cl)c4)Cc3oc2n1,22300.0,4.651695136951839
10624126.0,Nc1nc(N)c2c3CCN(Cc4ccc(cc4)C(=O)N[C@@H](CCC(O)=O)C(O)=O)Cc3oc2n1,21500.0,4.667561540084395
478945.0,COc1cc(CN2CCc3c(C2)oc2nc(N)nc(N)c32)cc(OC)c1OC,35000.0,4.455931955649724
478946.0,COc1cc(CN2CCc3c(C2)oc2nc(N)nc(N)c32)cc(OC)c1,20400.0,4.690369832574101
457742.0,Nc1nc(N)c2c3CCN(Cc4ccccc4)Cc3oc2n1,1400.0,5.853871964321762
476026.0,COc1ccc(Sc2ccc3nc(N)nc(N)c3n2)cc1,45.0,7.346787486224656
476032.0,COc1ccc(Nc2ccc3nc(N)nc(N)c3n2)cc1,2800.0,5.552841968657781
476039.0,COc1cc(cc(OC)c1OC)N(C)c1ccc2nc(N)nc(N)c2n1,7.6,8.119186407719209
476027.0,COc1ccc(Sc2ccc3nc(N)nc(N)c3n2)cc1OC,19.0,7.721246399047171
476036.0,COc1ccc(OC)c(Nc2ccc3nc(N)nc(N)c3n2)c1,730.0,6.136677139879544
476046.0,COc1cc(CNc2ccc3nc(N)nc(N)c3n2)cc(OC)c1OC,490.0,6.309803919971486
476030.0,COc1ccc(cc1OC)S(=O)(=O)c1ccc2nc(N)nc(N)c2n1,940.0,6.026872146400302
476038.0,COc1cc(Nc2ccc3nc(N)nc(N)c3n2)cc(OC)c1OC,2400.0,5.619788758288394
10590469.0,Nc1nc(N)c2nc(Nc3ccc4ccccc4c3)ccc2n1,1100.0,5.958607314841775
476042.0,Nc1nc(N)c2nc(Nc3ccccc3)ccc2n1,300.0,6.522878745280337
476044.0,Nc1nc(N)c2nc(Nc3ccc(Cl)cc3)ccc2n1,830.0,6.080921907623926
476025.0,COc1ccccc1Sc1ccc2nc(N)nc(N)c2n1,58.0,7.236572006437063
476031.0,COc1ccccc1Nc1ccc2nc(N)nc(N)c2n1,460.0,6.337242168318426
476028.0,COc1ccccc1S(=O)(=O)c1ccc2nc(N)nc(N)c2n1,210.0,6.6777807052660805
476035.0,COc1ccc(cc1OC)N(C)c1ccc2nc(N)nc(N)c2n1,0.88,9.05551732784983
476043.0,CN(c1ccccc1)c1ccc2nc(N)nc(N)c2n1,2.2,8.657577319177793
476034.0,COc1ccc(cc1)N(C)c1ccc2nc(N)nc(N)c2n1,8.6,8.065501548756432
10663211.0,CN(c1ccc2nc(N)nc(N)c2n1)c1cccc2ccccc12,2100.0,5.6777807052660805
476029.0,COc1ccc(cc1)S(=O)(=O)c1ccc2nc(N)nc(N)c2n1,1000.0,6.0
476037.0,COc1ccc(OC)c(c1)N(C)c1ccc2nc(N)nc(N)c2n1,41.0,7.387216143280264
476033.0,COc1ccc(Nc2ccc3nc(N)nc(N)c3n2)cc1OC,680.0,6.167491087293763
484954.0,Cc1cccc(CC2CCc3nc(N)nc(N)c3C2)c1,36.0,7.443697499232713
484964.0,CC(C)(C)C1CCc2nc(N)nc(N)c2C1,18.0,7.744727494896693
484956.0,COc1cccc(CC2CCc3nc(N)nc(N)c3C2)c1,21.0,7.67778070526608
484953.0,Cc1ccccc1CC1CCc2nc(N)nc(N)c2C1,23.0,7.638272163982407
469853.0,COc1ccc(OC)c(CN2CCc3nc(N)nc(N)c3C2)c1,300.0,6.522878745280337
483228.0,Nc1nc(N)c2CC(CCc2n1)c1ccccc1,1300.0,5.886056647693163
483227.0,Nc1nc(N)c2CC(Cc3cccc(c3)C(F)(F)F)CCc2n1,140.0,6.853871964321762
484957.0,Nc1nc(N)c2CC(Cc3cccc(OC(F)(F)F)c3)CCc2n1,14.0,7.853871964321762
484955.0,COc1ccccc1CC1CCc2nc(N)nc(N)c2C1,14.0,7.853871964321762
484962.0,Nc1nc(N)c2CC(Cc3ccc(Cl)c(Cl)c3)CCc2n1,2600.0,5.585026652029182
484966.0,Nc1nc(N)c2CC(Cc3ccsc3)CCc2n1,49.0,7.309803919971486
484963.0,CCC1CCc2nc(N)nc(N)c2C1,1100.0,5.958607314841775
484958.0,Nc1nc(N)c2CC(Cc3ccc(OC(F)(F)F)cc3)CCc2n1,73.0,7.136677139879544
484960.0,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1OC,23.0,7.638272163982407
484967.0,Nc1nc(N)c2CC(CC3CCCO3)CCc2n1,40.0,7.397940008672037
484959.0,COc1ccc(OC)c(CC2CCc3nc(N)nc(N)c3C2)c1,21.0,7.67778070526608
483229.0,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1,50.0,7.301029995663981
484952.0,Nc1nc(N)c2CC(Cc3ccccc3)CCc2n1,32.0,7.494850021680094
484961.0,COc1cc(CC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,24.0,7.619788758288394
484965.0,Nc1nc(N)c2CC(Cc3cccs3)CCc2n1,62.0,7.207608310501746
469854.0,COc1cc(CN2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,200.0,6.698970004336019
472908.0,CN(Cc1cnc2nc(N)nc(N)c2c1C)c1ccc(Br)cc1,30.0,7.522878745280337
485021.0,COc1ccc(cc1)N(C)Cc1cnc2nc(N)nc(N)c2c1C,7.3,8.136677139879543
380969.0,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1,12.0,7.920818753952375
472904.0,Cc1c(CNc2ccc(Br)cc2)cnc2nc(N)nc(N)c12,9.5,8.022276394711152
479283.0,COc1cccc(NCc2cnc3nc(N)nc(N)c3c2C)c1,7.4,8.130768280269024
472903.0,COc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C,23.0,7.638272163982407
472906.0,Cc1c(CNc2ccccc2)cnc2nc(N)nc(N)c12,17.0,7.769551078621726
470264.0,Cc1c(CNc2ccccc2Cl)cnc2nc(N)nc(N)c12,7.1,8.148741651280925
472909.0,CN(Cc1cnc2nc(N)nc(N)c2c1C)c1ccccc1Cl,18.0,7.744727494896693
472907.0,CN(Cc1cnc2nc(N)nc(N)c2c1C)c1ccc(Cl)cc1,5.400000000000001,8.267606240177031
462111.0,Cc1c(CNc2cccc(Cl)c2)cnc2nc(N)nc(N)c12,11.0,7.958607314841775
472905.0,COc1cccc(c1)N(C)Cc1cnc2nc(N)nc(N)c2c1C,6.3,8.200659450546418
486244.0,Nc1nc(N)c2nc(Cn3c4ccccc4c4ccccc34)cnc2n1,12.0,7.920818753952375
486243.0,Nc1nc(N)c2nc(CN3c4ccccc4Sc4ccccc34)cnc2n1,110.0,6.958607314841775
486242.0,Nc1nc(N)c2nc(CN(c3ccccc3)c3ccccc3)cnc2n1,1300.0,5.886056647693163
483225.0,Nc1nc(N)c2nc(CN3c4ccccc4Cc4ccccc34)cnc2n1,29.0,7.5376020021010435
446744.0,Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4ccccc34)cnc2n1,43.0,7.366531544420414
486241.0,Nc1nc(N)c2nc(CN3c4ccccc4Oc4ccccc34)cnc2n1,2200.0,5.657577319177793
481460.0,Nc1nc(N)c2nc(CN3c4ccccc4CCc4ccccc34)cnc2n1,910.0,6.040958607678906
487406.0,COc1cc(cc(OC)c1OC)C(=O)OCc1ccc2nc(N)nc(N)c2c1,50.0,7.301029995663981
487401.0,Nc1nc(N)c2cc(ccc2n1)C(=O)OCc1ccccc1,360.0,6.443697499232713
487467.0,COc1ccc(OC)c(c1)C(=O)OCc1ccc2nc(N)nc(N)c2c1,220.0,6.657577319177793
487415.0,Nc1nc(N)c2cc(CO)ccc2n1,44900.0,4.347753658996677
6476138.0,Nc1nc(N)c2cc(\C=C\C(=O)Oc3ccccc3)ccc2n1,189.0,6.723538195826756
487407.0,COc1ccc(C(=O)OCc2ccc3nc(N)nc(N)c3c2)c(OC)c1OC,140.0,6.853871964321762
487408.0,COc1ccc(cc1OC)C(=O)OCc1ccc2nc(N)nc(N)c2c1,66.0,7.180456064458132
487402.0,Nc1nc(N)c2cc(COC(=O)c3ccccc3)ccc2n1,99.0,7.00436480540245
487403.0,Nc1nc(N)c2cc(COC(=O)c3ccccc3)cnc2n1,1900.0,5.721246399047171
487466.0,COc1cc(OC)cc(c1)C(=O)OCc1ccc2nc(N)nc(N)c2c1,150.0,6.823908740944319
487410.0,Nc1nc(N)c2cc(COC(=O)Cc3ccccc3)ccc2n1,1900.0,5.721246399047171
487413.0,CN(Cc1ccc2nc(N)nc(N)c2c1)c1ccccc1,11.0,7.958607314841775
487417.0,Cc1c(CO)cnc2nc(N)nc(N)c12,3200.0,5.494850021680094
487404.0,Cc1c(COC(=O)c2ccccc2)cnc2nc(N)nc(N)c12,56.0,7.251811972993799
487405.0,Nc1nc(N)c2nc(COC(=O)c3ccccc3)cnc2n1,5800.0,5.236572006437063
487412.0,Nc1nc(N)c2cc(CNc3ccccc3)ccc2n1,100.0,7.0
487409.0,Nc1nc(N)c2cc(COC(=O)c3ccc(cc3)C(O)=O)ccc2n1,1000.0,6.0
487329.0,CCC(=O)OCCN(Cc1ccccc1)\N=N\c1cc(ccc1Cl)-c1c(N)nc(N)nc1CC,700.0,6.154901959985743
487340.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1cccc(Cl)c1,1160.0,5.935542010773082
487347.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c([N-]N=[N+](CCOC(C)=O)Cc2ccc(cc2)[N+]([O-])=O)c1,850.0,6.070581074285707
487341.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccc(Cl)cc1,800.0,6.096910013008056
487331.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(=O)c1ccccc1)Cc1ccccc1,220.0,6.657577319177793
487335.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1cc(OC)c(OC)c(OC)c1,70.0,7.154901959985743
11071072.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(=O)C(C)C)Cc1ccccc1,660.0,6.180456064458132
487354.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCO)[C@@H](C)c1ccccc1,2700.0,5.568636235841013
487351.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCCO)Cc1ccccc1,2010.0,5.696803942579511
487353.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCO)[C@H](C)c1ccccc1,1470.0,5.832682665251824
487343.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1cccc(C)c1,5390.0,5.268411234813262
487349.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccc2ccccc2c1,1050.0,5.978810700930062
487336.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccccc1F,7800.0,5.107905397309519
487348.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1cccc2ccccc12,200.0,6.698970004336019
487337.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1cccc(F)c1,1250.0,5.903089986991944
487332.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccc(OC)cc1,440.0,6.356547323513812
487344.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccc(C)cc1,630.0,6.200659450546418
487352.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCO)CCc1ccccc1,1790.0,5.747146969020107
487339.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccccc1Cl,6100.0,5.214670164989233
487342.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccccc1C,830.0,6.080921907623926
487350.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccncc1,640.0,6.1938200260161125
487346.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c([N-]N=[N+](CCOC(C)=O)Cc2cccc(c2)[N+]([O-])=O)c1,830.0,6.080921907623926
487334.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1cc(OC)cc(OC)c1,378.0,6.422508200162775
487338.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccc(F)cc1,4400.0,5.356547323513812
487333.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccc(OC)c(OC)c1,80.0,7.096910013008056
487345.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(c1)\N=N\N(CCOC(C)=O)Cc1ccc(cc1)C(F)(F)F,2540.0,5.595166283380062
490575.0,COc1ccc(OCCCCCCC(O)=O)cc1Cc1cnc(N)nc1N,180.0,6.7447274948966935
490569.0,CCCCCCCOc1ccc(OC)c(Cc2cnc(N)nc2N)c1,5000.0,5.301029995663981
490574.0,COc1ccc(OCCCCCC(O)=O)cc1Cc1cnc(N)nc1N,480.0,6.318758762624412
490572.0,COc1ccc(OCCCC(O)=O)cc1Cc1cnc(N)nc1N,180.0,6.7447274948966935
490570.0,CCCCCCCCOc1ccc(OC)c(Cc2cnc(N)nc2N)c1,15000.0,4.823908740944319
490573.0,COc1ccc(OCCCCC(O)=O)cc1Cc1cnc(N)nc1N,110.0,6.958607314841775
490568.0,CCCCCCOc1ccc(OC)c(Cc2cnc(N)nc2N)c1,9200.0,5.036212172654444
490577.0,COc1ccc(OCCCCCCCCC(O)=O)cc1Cc1cnc(N)nc1N,430.0,6.366531544420414
490567.0,CCCCCOc1ccc(OC)c(Cc2cnc(N)nc2N)c1,6500.0,5.187086643357144
490576.0,COc1ccc(OCCCCCCCC(O)=O)cc1Cc1cnc(N)nc1N,360.0,6.443697499232713
490571.0,CCCCCCCCCOc1ccc(OC)c(Cc2cnc(N)nc2N)c1,32000.0,4.494850021680094
44300967.0,CCC(Cc1coc2nc(N)cc(N)c12)c1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O,1100.0,5.958607314841775
44300964.0,CC(Cc1coc2nc(N)cc(N)c12)c1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O,2100.0,5.6777807052660805
504025.0,COc1ccc(CCCCC(O)=O)cc1Cc1cnc(N)nc1N,58.0,7.236572006437063
227595.0,Cc1cccc(c1)-c1nc2c(N)nc(N)nc2nc1N,18.0,7.744727494896693
504028.0,COc1ccc(OCc2cccc(c2)C(O)=O)cc1Cc1cnc(N)nc1N,600.0,6.221848749616356
504026.0,COc1ccc(CCCCCC(O)=O)cc1Cc1cnc(N)nc1N,8.4,8.075720713938118
504022.0,COc1ccc(cc1Cc1cnc(N)nc1N)C#CCCC(O)=O,97.0,7.013228265733755
223355.0,Nc1nc(N)c2nc(-c3ccccc3)c(nc2n1)-c1ccccc1,240.0,6.619788758288394
504029.0,COc1ccc(OCc2ccc(cc2)C(O)=O)cc1Cc1cnc(N)nc1N,2000.0,5.698970004336019
479079.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1-n1cccc1,470.0,6.327902142064283
504032.0,Nc1nc(N)c2nc(CCSc3ccccc3)cnc2n1,770.0,6.113509274827518
504024.0,COc1ccc(cc1Cc1cnc(N)nc1N)C#CCCCCC(O)=O,72.0,7.142667503568732
322498.0,Nc1nc(N)c2nc(C(=O)c3ccccc3)c(nc2n1)-c1ccccc1,860.0,6.0655015487564325
12041791.0,Nc1nc(N)c2c(CNc3cccc4CCCCc34)c[nH]c2n1,1100.0,5.958607314841775
504027.0,COc1ccc(CCCCCCC(O)=O)cc1Cc1cnc(N)nc1N,30.0,7.522878745280337
504031.0,COc1ccc(cc1Cc1cnc(N)nc1N)C#CCOc1cccc(c1)C(O)=O,1600.0,5.795880017344075
504030.0,COc1ccc(cc1Cc1cnc(N)nc1N)C#CCOc1ccccc1C(O)=O,500.0,6.301029995663981
44462008.0,Nc1nc(N)c2nc(CSc3ccc(Sc4ccccc4)cc3)cnc2n1,770.0,6.113509274827518
5742624.0,COc1cccc(Sc2[nH]c3nc(N)nc(N)c3c2C)c1,4760.0,5.3223930472795065
44345035.0,COc1cc(CC2CN=C(N)N=C2N)cc(OC)c1OC,2800.0,5.552841968657781
5742620.0,COc1ccccc1Sc1[nH]c2nc(N)nc(N)c2c1C,1020.0,5.991399828238082
5742617.0,Cc1c(Sc2cccc3ccccc23)[nH]c2nc(N)nc(N)c12,160.0,6.795880017344075
5742622.0,Cc1c(Sc2ccc(Cl)cc2Cl)[nH]c2nc(N)nc(N)c12,20000.0,4.698970004336019
44388480.0,CN(Cc1cnc2nc(N)nc(N)c2c1C)c1ccccc1,6.3,8.200659450546418
44388464.0,Cc1c(C)c(c(C)c(C)c1NNCc1cnc2nc(N)nc(N)c2c1C)-n1cccc1,75.0,7.1249387366083
44388463.0,COc1cc(OC)c(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1,950.0,6.022276394711152
469609.0,COc1cc(cc(OC)c1OC)N1Cc2cnc3nc(N)nc(N)c3c2C=C1,760.0,6.119186407719209
44388478.0,COCc1cc(cc(COC)c1COC)N(C)CC1CCc2nc(N)nc(N)c2C1,330.0,6.481486060122113
44388457.0,COc1cc(NNCc2cnc3nc(N)nc(N)c3c2C)c(cc1OC)-n1cccc1,600.0,6.221848749616356
44388481.0,COc1cc(NCc2cnc3nc(N)nc(N)c3c2C)c(O)cc1-n1cccc1,33.0,7.481486060122113
462128.0,CN(Cc1cccc2ccccc12)c1ccc2nc(N)nc(N)c2c1,21.0,7.67778070526608
44388477.0,Nc1nc(N)c2CC(CNc3cccc(Cl)c3)CCc2n1,78.0,7.107905397309519
44388476.0,COc1ccc(cc1NNCc1cnc2nc(N)nc(N)c2c1C)-c1ccccc1,68.0,7.167491087293763
462126.0,Nc1nc(N)c2cc(NCc3cccc4ccccc34)ccc2n1,99.0,7.00436480540245
134148801.0,COc1ccc(cc1C(F)(F)F)-c1c[nH]c2nc(N)nc(OC(C)C)c12,10000.0,5.0
134139368.0,Cc1nc(N)nc(N)c1CN1CCN(CC1)c1cccc(c1)-c1ccccc1,1100.0,5.958607314841775
134141850.0,Nc1ncc(Cn2cc(-c3ccc(F)c(F)c3)c3cnccc23)c(N)n1,10000.0,5.0
134132161.0,Nc1nc(N)c(-c2c[nH]c3ccccc23)c(n1)C1CC1,910.0,6.040958607678906
134156833.0,Cn1cc(-c2c(N)nc(N)nc2C2CC2)c2ccccc12,460.0,6.337242168318426
134136051.0,Cn1c(cc2c(N)nc(N)nc12)-c1cccc(Cl)c1,10000.0,5.0
134149549.0,Nc1nc(Cl)c2cc([nH]c2n1)-c1cccc(Cl)c1,10000.0,5.0
134136557.0,Nc1ncc(CN2CCCN(CC2)C(=O)c2cccc(c2)C(F)(F)F)c(N)n1,10000.0,5.0
134146078.0,Cc1nc(N)nc(N)c1C(=O)N1CCN(CC1)c1cccc(c1)-c1cccc(c1)C#N,3000.0,5.522878745280337
134147493.0,Cc1nc(N)nc(N)c1C(=O)N1CCN(CC1)c1cc(Cl)ccc1-c1ccccn1,10000.0,5.0
134155232.0,Cc1nc(N)nc(N)c1C(=O)N1CCN(CC1)c1cccc(c1)-c1ccccc1,2400.0,5.619788758288394
134153211.0,Nc1ncc(Cn2ccc3c(cccc23)-c2ccc(cc2)C(F)(F)F)c(N)n1,2700.0,5.568636235841013
134152596.0,Nc1ncc(Cn2cc(-c3cccc(c3)C(F)(F)F)c3ccccc23)c(N)n1,980.0,6.008773924307505
134147949.0,Nc1ncc(Cn2cc(-c3cccc(Cl)c3)c3cccnc23)c(N)n1,10000.0,5.0
134152200.0,Nc1nc2[nH]c(cc2c(=O)[nH]1)-c1cccc(Cl)c1,10000.0,5.0
134135190.0,Cc1nc(N)nc(N)c1CN1CCN(CC1)c1cccc(c1)-c1cccc(c1)C#N,200.0,6.698970004336019
134133398.0,Cn1c(cc2c(Cl)nc(N)nc12)-c1cccc(Cl)c1,10000.0,5.0
134143008.0,Cc1nc(N)nc(N)c1CN1CCN(CC1)c1cc(Cl)ccc1-c1ccccn1,370.0,6.431798275933005
134138953.0,Nc1ncc(CN2CCN(CC2)c2cccc(c2)C(F)(F)F)c(N)n1,80000.0,4.096910013008056
134154523.0,Nc1ncc(CN2CCN(CC2)c2cc(Cl)ccc2OCc2cccc(c2)C(F)(F)F)c(N)n1,950.0,6.022276394711152
46233188.0,Cc1c(Sc2c(C)cccc2C)[nH]c2nc(N)nc(N)c12,5.11,8.291579099865288
46233684.0,Cc1c(Sc2cccc3CCCCc23)[nH]c2nc(N)nc(N)c12,160.0,6.795880017344075
46233254.0,Cc1c(Sc2cc(Cl)c(Cl)cc2Cl)[nH]c2nc(N)nc(N)c12,212.0,6.673664139071248
46233189.0,Cc1c(Sc2cc(C)cc(C)c2)[nH]c2nc(N)nc(N)c12,572.0,6.242603971206976
11536310.0,Nc1nc(N)c2c(CCCc3ccccc3)c[nH]c2n1,2700.0,5.568636235841013
11681422.0,COc1ccc(OC)c(CCCc2c[nH]c3nc(N)nc(N)c23)c1,4050.0,5.392544976785332
481448.0,CCn1c2ccccc2c2cc(NCc3coc4nc(N)nc(N)c34)ccc12,4500.0,5.346787486224656
46233401.0,Nc1nc(N)c2c(CSc3ccc4CCCCc4c3)c[nH]c2n1,9200.0,5.036212172654444
481443.0,Nc1nc(N)c2c(CNc3cccc4cc5ccccc5cc34)coc2n1,15400.0,4.8124792791635365
46233489.0,COc1ccc(-c2nc3nc(N)nc(N)c3[nH]2)c(c1OC)[N+]([O-])=O,16800.0,4.774690718274138
46233111.0,Cc1[nH]c2nc(N)nc(N)c2c1Sc1cccc2CCCCc12,18800.0,4.72584215073632
10690139.0,Nc1nc(N)c2c(CSc3cccc(Oc4ccccc4)c3)coc2n1,19000.0,4.721246399047171
481453.0,CCn1c2ccccc2c2cc(ccc12)N(C)Cc1coc2nc(N)nc(N)c12,22600.0,4.645891560852599
481455.0,Nc1nc(N)c2c(CSc3cccc(c3)-c3ccccc3)coc2n1,23000.0,4.638272163982407
481446.0,Nc1nc(N)c2c(CNc3ccc-4c(Cc5ccccc-45)c3)coc2n1,27700.0,4.557520230935552
11473257.0,Cc1[nH]c2nc(N)nc(N)c2c1Sc1ccc(Cl)cc1Cl,28200.0,4.549750891680639
46233112.0,Cc1[nH]c2nc(N)nc(N)c2c1Sc1ccc2CCCCc2c1,31000.0,4.508638306165727
11738299.0,Cc1[nH]c2nc(N)nc(N)c2c1Sc1ccc(Cl)cc1,31800.0,4.497572880015567
481457.0,Nc1nc(N)c2c(CSc3ccccc3Oc3ccccc3)coc2n1,38000.0,4.42021640338319
10498667.0,Nc1nc(N)c2c(CNc3ccc-4c(c3)C(O)c3ccccc-43)coc2n1,63000.0,4.200659450546418
11335759.0,Cc1[nH]c2nc(N)nc(N)c2c1Sc1cccc(Cl)c1,76800.0,4.114638779968488
481456.0,Nc1nc(N)c2c(CSc3ccc(cc3)-c3ccccc3)coc2n1,79000.0,4.102372908709558
11369279.0,Cc1[nH]c2nc(N)nc(N)c2c1Sc1ccccc1,81000.0,4.091514981121351
11370954.0,COc1ccc(OC)c(Sc2c(C)[nH]c3nc(N)nc(N)c23)c1,87000.0,4.060480747381382
481454.0,Nc1nc(N)c2c(CSc3ccccc3-c3ccccc3)coc2n1,105000.0,3.9788107009300617
10761277.0,Nc1nc(N)c2c(CSc3ccc(Oc4ccccc4)cc3)coc2n1,259000.0,3.586700235918748
10810361.0,COc1cc2oc3ccccc3c2cc1N(C)Cc1coc2nc(N)nc(N)c12,392000.0,3.406713932979543
46233255.0,COc1cc(Sc2[nH]c3nc(N)nc(N)c3c2C)cc(OC)c1OC,686.0,6.163675884293248
46233400.0,Nc1nc(N)c2c(CSc3cccc4CCCCc34)c[nH]c2n1,810.0,6.091514981121351
46233359.0,CN(Cc1c[nH]c2nc(N)nc(N)c12)c1cccc2CCCCc12,870.0,6.060480747381382
46233187.0,Nc1nc(N)c2c(CCCc3ccc4CCCCc4c3)c[nH]c2n1,1010.0,5.995678626217358
11667589.0,COc1cc(CCCc2c[nH]c3nc(N)nc(N)c23)cc(OC)c1OC,1030.0,5.987162775294828
11681560.0,Nc1nc(N)c2c(CCCc3cc(Cl)ccc3Cl)c[nH]c2n1,1240.0,5.906578314837765
